日付,都道府県コード,都道府県名,各地の感染者数_1日ごとの発表数,各地の感染者数_累計,各地の死者数_1日ごとの発表数,各地の死者数_累計,各地の直近1週間の人口10万人あたりの感染者数
2021/8/13,14,神奈川県,2281,106139,3,1021,142.86
2021/8/14,14,神奈川県,2356,108495,2,1023,147.89
2021/8/15,14,神奈川県,2079,110574,0,1023,150.27
2021/8/16,14,神奈川県,2584,113158,3,1026,154.82
2021/8/17,14,神奈川県,2017,115175,11,1037,159.65
2021/8/18,14,神奈川県,2021,117196,8,1045,164.66
2021/8/19,14,神奈川県,2340,119536,4,1049,170.45
2021/8/20,14,神奈川県,2878,122414,3,1052,176.94
2021/8/21,14,神奈川県,2705,125119,9,1061,180.73
2021/8/22,14,神奈川県,2524,127643,3,1064,185.57
2021/8/23,14,神奈川県,2579,130222,2,1066,185.52
2021/8/24,14,神奈川県,1946,132168,9,1075,184.75
2021/8/25,14,神奈川県,2304,134472,9,1084,187.82
2021/8/26,14,神奈川県,2632,137104,7,1091,191.0
2021/8/27,14,神奈川県,2662,139766,2,1093,188.65
2021/8/28,14,神奈川県,2377,142143,3,1096,185.08
2021/8/29,14,神奈川県,2362,144505,2,1098,183.32
2021/8/30,14,神奈川県,1719,146224,2,1100,173.97
2021/8/31,14,神奈川県,1541,147765,11,1111,169.57
2021/9/1,14,神奈川県,1921,149686,9,1120,165.41
2021/9/2,14,神奈川県,1738,151424,11,1131,155.69
2021/9/3,14,神奈川県,1868,153292,4,1135,147.05
2021/9/4,14,神奈川県,1632,154924,4,1139,138.95
2021/9/5,14,神奈川県,1242,156166,2,1141,126.78
2021/9/6,14,神奈川県,971,157137,2,1143,118.65
2021/9/7,14,神奈川県,738,157875,8,1151,109.92
2021/9/8,14,神奈川県,1099,158974,7,1158,100.98
2021/9/9,14,神奈川県,803,159777,10,1168,90.81
2021/9/10,14,神奈川県,829,160606,6,1174,79.52
2021/9/11,14,神奈川県,861,161467,11,1185,71.14
2021/9/12,14,神奈川県,669,162136,3,1188,64.91
2021/9/13,14,神奈川県,529,162665,2,1190,60.1
2021/9/14,14,神奈川県,485,163150,6,1196,57.35
2021/9/15,14,神奈川県,488,163638,12,1208,50.71
2021/9/16,14,神奈川県,534,164172,5,1213,47.78
2021/9/17,14,神奈川県,547,164719,4,1217,44.72
2021/9/18,14,神奈川県,452,165171,7,1224,40.27
2021/9/19,14,神奈川県,394,165565,0,1224,37.28
2021/9/20,14,神奈川県,257,165822,0,1224,34.32
2021/9/21,14,神奈川県,188,166010,2,1226,31.09
2021/9/22,14,神奈川県,173,166183,7,1233,27.67
2021/9/23,14,神奈川県,259,166442,6,1239,24.68
2021/9/24,14,神奈川県,251,166693,2,1241,21.46
2021/9/25,14,神奈川県,193,166886,5,1246,18.65
2021/9/26,14,神奈川県,193,167079,0,1246,16.46
2021/9/27,14,神奈川県,123,167202,2,1248,15.0
2021/9/28,14,神奈川県,128,167330,6,1254,14.35
2021/9/29,14,神奈川県,130,167460,3,1257,13.88
2021/9/30,14,神奈川県,129,167589,3,1260,12.47
2021/10/1,14,神奈川県,115,167704,3,1263,10.99
2021/10/2,14,神奈川県,82,167786,2,1265,9.78
2021/10/3,14,神奈川県,86,167872,4,1269,8.62
2021/10/4,14,神奈川県,51,167923,2,1271,7.84
2021/10/5,14,神奈川県,77,168000,5,1276,7.28
2021/10/6,14,神奈川県,86,168086,0,1276,6.81
2021/10/7,14,神奈川県,102,168188,4,1280,6.51
2021/10/8,14,神奈川県,65,168253,5,1285,5.97
2021/10/9,14,神奈川県,81,168334,2,1287,5.96
2021/10/10,14,神奈川県,54,168388,0,1287,5.61
2021/10/11,14,神奈川県,49,168437,0,1287,5.59
2021/10/12,14,神奈川県,46,168483,1,1288,5.25
2021/10/13,14,神奈川県,50,168533,2,1290,4.86
2021/10/14,14,神奈川県,52,168585,4,1294,4.32
2021/10/15,14,神奈川県,33,168618,1,1295,3.97
2021/10/16,14,神奈川県,35,168653,0,1295,3.47
2021/10/17,14,神奈川県,37,168690,1,1296,3.28
2021/10/18,14,神奈川県,23,168713,1,1297,3.0
2021/10/19,14,神奈川県,10,168723,1,1298,2.61
2021/10/20,14,神奈川県,16,168739,2,1300,2.24
2021/10/21,14,神奈川県,39,168778,2,1302,2.1
2021/10/22,14,神奈川県,24,168802,3,1305,2.0
2021/10/23,14,神奈川県,9,168811,1,1306,1.72
2021/10/24,14,神奈川県,11,168822,0,1306,1.44
2021/10/25,14,神奈川県,7,168829,0,1306,1.26
2021/10/26,14,神奈川県,13,168842,0,1306,1.29
2021/10/27,14,神奈川県,15,168857,0,1306,1.28
2021/10/28,14,神奈川県,16,168873,1,1307,1.03
2021/10/29,14,神奈川県,8,168881,1,1308,0.86
2021/10/30,14,神奈川県,7,168888,0,1308,0.84
2021/10/31,14,神奈川県,9,168897,0,1308,0.82
2021/11/1,14,神奈川県,6,168903,0,1308,0.8
2021/11/2,14,神奈川県,10,168913,0,1308,0.77
2021/11/3,14,神奈川県,6,168919,0,1308,0.67
2021/11/4,14,神奈川県,22,168941,0,1308,0.74
2021/11/5,14,神奈川県,9,168950,2,1310,0.75
2021/11/6,14,神奈川県,14,168964,1,1311,0.83
2021/11/7,14,神奈川県,9,168973,0,1311,0.83
2021/11/8,14,神奈川県,11,168984,0,1311,0.88
2021/11/9,14,神奈川県,12,168996,0,1311,0.9
2021/11/10,14,神奈川県,13,169009,0,1311,0.98
2021/11/11,14,神奈川県,14,169023,0,1311,0.89
2021/11/12,14,神奈川県,19,169042,0,1311,1.0
2021/11/13,14,神奈川県,15,169057,0,1311,1.01
2021/11/14,14,神奈川県,12,169069,0,1311,1.04
2021/11/15,14,神奈川県,18,169087,0,1311,1.12
2021/11/16,14,神奈川県,9,169096,1,1312,1.09
2021/11/17,14,神奈川県,18,169114,0,1312,1.14
2021/11/18,14,神奈川県,21,169135,0,1312,1.22
2021/11/19,14,神奈川県,27,169162,0,1312,1.3
2021/11/20,14,神奈川県,8,169170,0,1312,1.23
2021/11/21,14,神奈川県,18,169188,0,1312,1.29
2021/11/22,14,神奈川県,10,169198,0,1312,1.21
2021/11/23,14,神奈川県,9,169207,0,1312,1.21
2021/11/24,14,神奈川県,11,169218,0,1312,1.13
2021/11/25,14,神奈川県,5,169223,1,1313,0.96
2021/11/26,14,神奈川県,10,169233,0,1313,0.77
2021/11/27,14,神奈川県,11,169244,0,1313,0.8
2021/11/28,14,神奈川県,7,169251,0,1313,0.68
2021/11/29,14,神奈川県,13,169264,0,1313,0.72
2021/11/30,14,神奈川県,9,169273,1,1314,0.72
2021/12/1,14,神奈川県,12,169285,0,1314,0.73
2021/12/2,14,神奈川県,10,169295,0,1314,0.78
2021/12/3,14,神奈川県,11,169306,0,1314,0.79
2021/12/4,14,神奈川県,12,169318,0,1314,0.8
2021/12/5,14,神奈川県,5,169323,0,1314,0.78
2021/12/6,14,神奈川県,6,169329,0,1314,0.71
2021/12/7,14,神奈川県,9,169338,0,1314,0.71
2021/12/8,14,神奈川県,10,169348,1,1315,0.68
2021/12/9,14,神奈川県,22,169370,0,1315,0.82
2021/12/10,14,神奈川県,17,169387,0,1315,0.88
2021/12/11,14,神奈川県,16,169403,0,1315,0.92
2021/12/12,14,神奈川県,10,169413,0,1315,0.98
2021/12/13,14,神奈川県,9,169422,0,1315,1.01
2021/12/14,14,神奈川県,6,169428,0,1315,0.98
2021/12/15,14,神奈川県,16,169444,0,1315,1.04
2021/12/16,14,神奈川県,36,169480,1,1316,1.2
2021/12/17,14,神奈川県,23,169503,0,1316,1.26
2021/12/18,14,神奈川県,29,169532,0,1316,1.4
2021/12/19,14,神奈川県,22,169554,0,1316,1.53
2021/12/20,14,神奈川県,17,169571,1,1317,1.62
2021/12/21,14,神奈川県,13,169584,1,1318,1.7
2021/12/22,14,神奈川県,12,169596,1,1319,1.65
2021/12/23,14,神奈川県,37,169633,0,1319,1.66
2021/12/24,14,神奈川県,23,169656,0,1319,1.66
2021/12/25,14,神奈川県,29,169685,0,1319,1.66
2021/12/26,14,神奈川県,36,169721,0,1319,1.82
2021/12/27,14,神奈川県,26,169747,0,1319,1.91
2021/12/28,14,神奈川県,10,169757,0,1319,1.88
2021/12/29,14,神奈川県,21,169778,0,1319,1.98
2021/12/30,14,神奈川県,32,169810,0,1319,1.92
2021/12/31,14,神奈川県,19,169829,0,1319,1.88
2022/1/1,14,神奈川県,20,169849,0,1319,1.78
2022/1/2,14,神奈川県,21,169870,0,1319,1.61
2022/1/3,14,神奈川県,34,169904,0,1319,1.7
2022/1/4,14,神奈川県,55,169959,0,1319,2.19
2022/1/5,14,神奈川県,93,170052,0,1319,2.97
2022/1/6,14,神奈川県,152,170204,0,1319,4.27
2022/1/7,14,神奈川県,251,170455,0,1319,6.78
2022/1/8,14,神奈川県,351,170806,0,1319,10.36
2022/1/9,14,神奈川県,443,171249,0,1319,14.93
2022/1/10,14,神奈川県,518,171767,0,1319,20.17
2022/1/11,14,神奈川県,386,172153,0,1319,23.75
2022/1/12,14,神奈川県,548,172701,0,1319,28.68
2022/1/13,14,神奈川県,843,173544,0,1319,36.16
2022/1/14,14,神奈川県,1155,174699,1,1320,45.94
2022/1/15,14,神奈川県,1538,176237,1,1321,58.79
2022/1/16,14,神奈川県,1751,177988,0,1321,72.95
2022/1/17,14,神奈川県,1864,179852,0,1321,87.53
2022/1/18,14,神奈川県,1990,181842,1,1322,104.89
2022/1/19,14,神奈川県,2291,184133,1,1323,123.76
2022/1/20,14,神奈川県,3348,187481,1,1324,150.88
2022/1/21,14,神奈川県,3413,190894,0,1324,175.32
2022/1/22,14,神奈川県,3407,194301,4,1328,195.55
2022/1/23,14,神奈川県,3799,198100,0,1328,217.73
2022/1/24,14,神奈川県,5278,203378,2,1330,254.68
2022/1/25,14,神奈川県,4139,207517,3,1333,277.95
2022/1/26,14,神奈川県,4801,212318,0,1333,305.12
2022/1/27,14,神奈川県,5946,218264,1,1334,333.25
2022/1/28,14,神奈川県,6473,224737,3,1337,366.37
2022/1/29,14,神奈川県,8700,233437,3,1340,423.67
2022/1/30,14,神奈川県,6143,239580,1,1341,449.05
2022/1/31,14,神奈川県,7004,246584,2,1343,467.73
2022/2/1,14,神奈川県,7411,253995,2,1345,503.15
2022/2/2,14,神奈川県,7581,261576,8,1353,533.25
2022/2/3,14,神奈川県,7078,268654,4,1357,545.5
2022/2/4,14,神奈川県,9004,277658,4,1361,572.9
2022/2/5,14,神奈川県,9101,286759,5,1366,577.24
2022/2/6,14,神奈川県,8411,295170,7,1373,601.8
2022/2/7,14,神奈川県,6571,301741,1,1374,597.11
2022/2/8,14,神奈川県,8816,310557,14,1388,612.32
2022/2/9,14,神奈川県,7251,317808,14,1402,608.75
2022/2/10,14,神奈川県,8692,326500,8,1410,626.22
2022/2/11,14,神奈川県,8125,334625,18,1428,616.7
2022/2/12,14,神奈川県,8040,342665,5,1433,605.22
2022/2/13,14,神奈川県,7938,350603,4,1437,600.1
2022/2/14,14,神奈川県,5725,356328,14,1451,590.94
2022/2/15,14,神奈川県,7201,363529,17,1468,573.46
2022/2/16,14,神奈川県,7041,370570,15,1483,571.18
2022/2/17,14,神奈川県,8024,378594,35,1518,563.95
2022/2/18,14,神奈川県,8976,387570,12,1530,573.16
2022/2/19,14,神奈川県,7700,395270,17,1547,569.48
2022/2/20,14,神奈川県,6813,402083,13,1560,557.3
2022/2/21,14,神奈川県,6305,408388,4,1564,563.58
2022/2/22,14,神奈川県,6260,414648,33,1597,553.4
2022/2/23,14,神奈川県,5996,420644,13,1610,542.08
2022/2/24,14,神奈川県,6487,427131,10,1620,525.44
2022/2/25,14,神奈川県,6723,433854,29,1649,501.05
2022/2/26,14,神奈川県,5742,439596,31,1680,479.86
2022/2/27,14,神奈川県,5697,445293,8,1688,467.78
2022/2/28,14,神奈川県,6403,451696,8,1696,468.84
2022/3/1,14,神奈川県,6102,457798,23,1719,467.13
2022/3/2,14,神奈川県,6205,464003,21,1740,469.39
2022/3/3,14,神奈川県,7190,471193,21,1761,477.0
2022/3/4,14,神奈川県,6472,477665,14,1775,474.28
2022/3/5,14,神奈川県,6198,483863,10,1785,479.22
2022/3/6,14,神奈川県,5393,489256,2,1787,475.93
2022/3/7,14,神奈川県,5622,494878,11,1798,467.47
2022/3/8,14,神奈川県,4655,499533,20,1818,451.81
2022/3/9,14,神奈川県,5748,505281,19,1837,446.86
2022/3/10,14,神奈川県,6041,511322,12,1849,434.42
2022/3/11,14,神奈川県,5617,516939,26,1875,425.17
2022/3/12,14,神奈川県,4771,521710,6,1881,409.72
2022/3/13,14,神奈川県,6104,527814,2,1883,417.41
2022/3/14,14,神奈川県,4205,532019,8,1891,402.07
2022/3/15,14,神奈川県,6572,538591,14,1905,422.83
2022/3/16,14,神奈川県,4510,543101,13,1918,409.43
2022/3/17,14,神奈川県,5264,548365,12,1930,401.01
2022/3/18,14,神奈川県,5088,553453,14,1944,395.29
2022/3/19,14,神奈川県,4270,557723,8,1952,389.86
2022/3/20,14,神奈川県,4370,562093,3,1955,371.09
2022/3/21,14,神奈川県,3856,565949,1,1956,367.31
2022/3/22,14,神奈川県,2351,568300,4,1960,321.62
2022/3/23,14,神奈川県,2830,571130,10,1970,303.43
2022/3/24,14,神奈川県,3742,574872,5,1975,286.95
2022/3/25,14,神奈川県,3772,578644,7,1982,272.71
2022/3/26,14,神奈川県,4848,583492,9,1991,278.97
2022/3/27,14,神奈川県,3553,587045,6,1997,270.12
2022/3/28,14,神奈川県,3525,590570,9,2006,266.54
2022/3/29,14,神奈川県,3300,593870,5,2011,276.81
2022/3/30,14,神奈川県,3793,597663,5,2016,287.24
2022/3/31,14,神奈川県,3887,601550,10,2026,288.81
2022/4/1,14,神奈川県,3653,605203,0,2026,287.52
2022/4/2,14,神奈川県,4806,610009,6,2032,287.06
2022/4/3,14,神奈川県,4244,614253,2,2034,294.54
2022/4/4,14,神奈川県,3053,617306,1,2035,289.43
2022/4/5,14,神奈川県,3314,620620,11,2046,289.59
2022/4/6,14,神奈川県,3956,624576,8,2054,291.35
2022/4/7,14,神奈川県,3817,628393,6,2060,290.59
2022/4/8,14,神奈川県,3706,632099,7,2067,291.17
2022/4/9,14,神奈川県,3791,635890,4,2071,280.18
2022/4/10,14,神奈川県,4098,639988,5,2076,278.6
2022/4/11,14,神奈川県,3781,643769,1,2077,286.48
2022/4/12,14,神奈川県,4117,647886,3,2080,295.17
2022/4/13,14,神奈川県,4516,652402,10,2090,301.23
2022/4/14,14,神奈川県,3737,656139,4,2094,300.37
2022/4/15,14,神奈川県,3931,660070,4,2098,302.8
2022/4/16,14,神奈川県,4048,664118,7,2105,305.59
2022/4/17,14,神奈川県,3234,667352,2,2107,296.23
2022/4/18,14,神奈川県,2609,669961,0,2107,283.54
2022/4/19,14,神奈川県,2766,672727,0,2107,268.92
2022/4/20,14,神奈川県,2733,675460,4,2111,249.62
2022/4/21,14,神奈川県,2783,678243,5,2116,239.29
2022/4/22,14,神奈川県,2834,681077,0,2116,227.41
2022/4/23,14,神奈川県,3360,684437,5,2121,219.97
2022/4/24,14,神奈川県,2566,687003,0,2121,212.73
2022/4/25,14,神奈川県,2807,689810,2,2123,214.88
2022/4/26,14,神奈川県,2450,692260,3,2126,211.46
2022/4/27,14,神奈川県,2850,695110,3,2129,212.72
2022/4/28,14,神奈川県,2213,697323,5,2134,206.55
2022/4/29,14,神奈川県,2221,699544,4,2138,199.92
2022/4/30,14,神奈川県,2575,702119,0,2138,191.42
2022/5/1,14,神奈川県,1929,704048,0,2138,184.52
2022/5/2,14,神奈川県,1590,705638,1,2139,171.35
2022/5/3,14,神奈川県,1028,706666,4,2143,155.95
2022/5/4,14,神奈川県,1780,708446,0,2143,144.37
2022/5/5,14,神奈川県,1277,709723,0,2143,134.24
2022/5/6,14,神奈川県,1181,710904,1,2144,122.98
2022/5/7,14,神奈川県,1661,712565,3,2147,113.08
2022/5/8,14,神奈川県,1987,714552,1,2148,113.71
2022/5/9,14,神奈川県,1662,716214,1,2149,114.49
2022/5/10,14,神奈川県,2202,718416,4,2153,127.2
2022/5/11,14,神奈川県,2340,720756,5,2158,133.26
2022/5/12,14,神奈川県,1841,722597,1,2159,139.37
2022/5/13,14,神奈川県,2012,724609,3,2162,148.37
2022/5/14,14,神奈川県,2077,726686,0,2162,152.87
2022/5/15,14,神奈川県,1905,728591,2,2164,151.98
2022/5/16,14,神奈川県,1640,730231,1,2165,151.74
2022/5/17,14,神奈川県,1887,732118,6,2171,148.33
2022/5/18,14,神奈川県,1928,734046,1,2172,143.87
2022/5/19,14,神奈川県,1673,735719,1,2173,142.05
2022/5/20,14,神奈川県,1858,737577,3,2176,140.39
2022/5/21,14,神奈川県,1816,739393,0,2176,137.56
2022/5/22,14,神奈川県,1917,741310,1,2177,137.69
2022/5/23,14,神奈川県,1378,742688,0,2177,134.85
2022/5/24,14,神奈川県,1919,744607,7,2184,135.2
2022/5/25,14,神奈川県,1707,746314,3,2187,132.81
2022/5/26,14,神奈川県,1357,747671,3,2190,129.39
2022/5/27,14,神奈川県,1574,749245,6,2196,126.31
2022/5/28,14,神奈川県,1468,750713,2,2198,122.55
2022/5/29,14,神奈川県,1346,752059,0,2198,116.36
2022/5/30,14,神奈川県,903,752962,0,2198,111.22
2022/5/31,14,神奈川県,1109,754071,4,2202,102.45
2022/6/1,14,神奈川県,1131,755202,1,2203,96.22
2022/6/2,14,神奈川県,824,756026,1,2204,90.45
2022/6/3,14,神奈川県,1027,757053,2,2206,84.53
2022/6/4,14,神奈川県,1090,758143,1,2207,80.43
2022/6/5,14,神奈川県,854,758997,0,2207,75.11
2022/6/6,14,神奈川県,746,759743,0,2207,73.41
2022/6/7,14,神奈川県,761,760504,2,2209,69.64
2022/6/8,14,神奈川県,823,761327,3,2212,66.31
2022/6/9,14,神奈川県,699,762026,2,2214,64.95
2022/6/10,14,神奈川県,787,762813,0,2214,62.36
2022/6/11,14,神奈川県,777,763590,1,2215,58.97
2022/6/12,14,神奈川県,717,764307,0,2215,57.48
2022/6/13,14,神奈川県,599,764906,2,2217,55.89
2022/6/14,14,神奈川県,652,765558,1,2218,54.71
2022/6/15,14,神奈川県,836,766394,0,2218,54.85
2022/6/16,14,神奈川県,652,767046,1,2219,54.34
2022/6/17,14,神奈川県,933,767979,0,2219,55.93
2022/6/18,14,神奈川県,895,768874,0,2219,57.2
2022/6/19,14,神奈川県,841,769715,1,2220,58.55
2022/6/20,14,神奈川県,624,770339,1,2221,58.82
2022/6/21,14,神奈川県,815,771154,1,2222,60.58
2022/6/22,14,神奈川県,918,772072,0,2222,61.47
2022/6/23,14,神奈川県,808,772880,2,2224,63.16
2022/6/24,14,神奈川県,987,773867,1,2225,63.74
2022/6/25,14,神奈川県,1111,774978,0,2225,66.08
2022/6/26,14,神奈川県,1062,776040,0,2225,68.47
2022/6/27,14,神奈川県,752,776792,0,2225,69.86
2022/6/28,14,神奈川県,1091,777883,4,2229,72.85
2022/6/29,14,神奈川県,1263,779146,1,2230,76.58
2022/6/30,14,神奈川県,1242,780388,0,2230,81.28
2022/7/1,14,神奈川県,1519,781907,5,2235,87.04
2022/7/2,14,神奈川県,1748,783655,3,2238,93.93
2022/7/3,14,神奈川県,1815,785470,0,2238,102.09
2022/7/4,14,神奈川県,1814,787284,0,2238,113.58
2022/7/5,14,神奈川県,1939,789223,1,2239,122.76
2022/7/6,14,神奈川県,3036,792259,1,2240,141.96
2022/7/7,14,神奈川県,3130,795389,1,2241,162.4
2022/7/8,14,神奈川県,3676,799065,2,2243,185.75
2022/7/9,14,神奈川県,4009,803074,0,2243,210.22
2022/7/10,14,神奈川県,4303,807377,0,2243,237.16
2022/7/11,14,神奈川県,4230,811607,0,2243,263.31
2022/7/12,14,神奈川県,4991,816598,2,2245,296.35
2022/7/13,14,神奈川県,6191,822789,5,2250,330.51
2022/7/14,14,神奈川県,6155,828944,1,2251,363.25
2022/7/15,14,神奈川県,7603,836547,0,2251,405.77
2022/7/16,14,神奈川県,7638,844185,0,2251,445.05
2022/7/17,14,神奈川県,8147,852332,1,2252,486.67
2022/7/18,14,神奈川県,9445,861777,0,2252,543.12
2022/7/19,14,神奈川県,8576,870353,1,2253,581.93
2022/7/20,14,神奈川県,11443,881796,1,2254,638.79
2022/7/21,14,神奈川県,9228,891024,7,2261,672.06
2022/7/22,14,神奈川県,10747,901771,2,2263,706.09
2022/7/23,14,神奈川県,13716,915487,9,2272,771.89
2022/7/24,14,神奈川県,12100,927587,0,2272,814.68
2022/7/25,14,神奈川県,12490,940077,5,2277,847.65
2022/7/26,14,神奈川県,11105,951182,5,2282,875.02
2022/7/27,14,神奈川県,16550,967732,10,2292,930.31
2022/7/28,14,神奈川県,15249,982981,9,2301,995.49
2022/7/29,14,神奈川県,13234,996215,9,2310,1022.42
2022/7/30,14,神奈川県,15025,1011240,7,2317,1036.59
2022/7/31,14,神奈川県,15084,1026324,4,2321,1068.89
2022/8/1,14,神奈川県,14400,1040724,5,2326,1089.57
2022/8/2,14,神奈川県,12549,1053273,13,2339,1105.2
2022/8/3,14,神奈川県,15726,1068999,12,2351,1096.28
2022/8/4,14,神奈川県,14001,1083000,7,2358,1082.77
2022/8/5,14,神奈川県,13174,1096174,22,2380,1082.12
2022/8/6,14,神奈川県,14096,1110270,12,2392,1072.06
2022/8/7,14,神奈川県,12550,1122820,7,2399,1044.63
2022/8/8,14,神奈川県,12624,1135444,5,2404,1025.4
2022/8/9,14,神奈川県,13609,1149053,19,2423,1036.88
2022/8/10,14,神奈川県,12961,1162014,25,2448,1006.95
2022/8/11,14,神奈川県,12005,1174019,13,2461,985.34
2022/8/12,14,神奈川県,12420,1186439,11,2472,977.18
2022/8/13,14,神奈川県,9564,1196003,12,2484,928.11
2022/8/14,14,神奈川県,9700,1205703,4,2488,897.26
2022/8/15,14,神奈川県,9047,1214750,13,2501,858.54
2022/8/16,14,神奈川県,8607,1223357,20,2521,804.39
2022/8/17,14,神奈川県,9941,1233298,16,2537,771.69
2022/8/18,14,神奈川県,10007,1243305,20,2557,750.06
2022/8/19,14,神奈川県,9549,1252854,24,2581,718.98
2022/8/20,14,神奈川県,11331,1264185,15,2596,738.11
2022/8/21,14,神奈川県,10735,1274920,16,2612,749.32
2022/8/22,14,神奈川県,9210,1284130,10,2622,751.08
2022/8/23,14,神奈川県,8985,1293115,25,2647,755.17
2022/8/24,14,神奈川県,9787,1302902,28,2675,753.51
2022/8/25,14,神奈川県,7840,1310742,18,2693,730.05
2022/8/26,14,神奈川県,9093,1319835,18,2711,725.11
2022/8/27,14,神奈川県,8801,1328636,13,2724,697.72
2022/8/28,14,神奈川県,7535,1336171,6,2730,663.08
2022/8/29,14,神奈川県,7201,1343372,9,2739,641.33
2022/8/30,14,神奈川県,6774,1350146,13,2752,617.4
2022/8/31,14,神奈川県,6365,1356511,23,2775,580.35
2022/9/1,14,神奈川県,5757,1362268,22,2797,557.8
2022/9/2,14,神奈川県,6763,1369031,24,2821,532.58
2022/9/3,14,神奈川県,6195,1375226,6,2827,504.37
2022/9/4,14,神奈川県,5602,1380828,6,2833,483.44
2022/9/5,14,神奈川県,5176,1386004,4,2837,461.52
2022/9/6,14,神奈川県,4824,1390828,10,2847,440.41
2022/9/7,14,神奈川県,5400,1396228,17,2864,429.96
2022/9/8,14,神奈川県,4677,1400905,12,2876,418.27
2022/9/9,14,神奈川県,5987,1406892,15,2891,409.87
2022/9/10,14,神奈川県,5335,1412227,8,2899,400.56
2022/9/11,14,神奈川県,5309,1417536,1,2900,397.39
2022/9/12,14,神奈川県,4476,1422012,0,2900,389.81
2022/9/13,14,神奈川県,4278,1426290,10,2910,383.9
2022/9/14,14,神奈川県,5139,1431429,13,2923,381.07
2022/9/15,14,神奈川県,4041,1435470,5,2928,374.19
2022/9/16,14,神奈川県,4783,1440253,1,2929,361.15
2022/9/17,14,神奈川県,4914,1445167,1,2930,356.6
2022/9/18,14,神奈川県,4456,1449623,0,2930,347.36
2022/9/19,14,神奈川県,2942,1452565,4,2934,330.76
2022/9/20,14,神奈川県,2782,1455347,7,2941,314.56
2022/9/21,14,神奈川県,2974,1458321,12,2953,291.12
2022/9/22,14,神奈川県,3500,1461821,4,2957,285.27
2022/9/23,14,神奈川県,4674,1466495,1,2958,284.09
2022/9/24,14,神奈川県,3794,1470289,1,2959,271.96
2022/9/25,14,神奈川県,2864,1473153,1,2960,254.73
2022/9/26,14,神奈川県,2918,1476071,1,2961,254.47
2022/9/27,14,神奈川県,2571,1478642,3,2964,252.18
2020/1/16,15,新潟県,0,0,0,0,
2020/1/17,15,新潟県,0,0,0,0,
2020/1/18,15,新潟県,0,0,0,0,
2020/1/19,15,新潟県,0,0,0,0,
2020/1/20,15,新潟県,0,0,0,0,
2020/1/21,15,新潟県,0,0,0,0,
2020/1/22,15,新潟県,0,0,0,0,0.0
2020/1/23,15,新潟県,0,0,0,0,0.0
2020/1/24,15,新潟県,0,0,0,0,0.0
2020/1/25,15,新潟県,0,0,0,0,0.0
